			"10101101100"	21
			"10101101101"	19
			"11010000000"	3
			"11011000000"	1
			"11100101000"	1
			"11100101001"	1
			"11101101000"	6
			"11101101001"	11
			"11111101000"	42

44			"00000000000"	1
			"00000100000"	6
			"00001000000"	1
			"00001100000"	1
			"00010001110"	28
			"00010011010"	158
			"00010011110"	20
			"00010101110"	89
			"00010111010"	185
			"00010111110"	33
			"00100000000"	4
			"00100000100"	5
			"00110001000"	8
			"00110001010"	42
			"00110001100"	17
			"00110001110"	114
			"00110011010"	106
			"01010111010"	32
			"01010111110"	16
			"01100100000"	1
			"01100100100"	2
			"01110001100"	1
			"01110001110"	67
			"01110011010"	448
			"01110011110"	560
			"01110101100"	2
			"01110101110"	10
			"01110111010"	31
			"01110111110"	18
			"10011001100"	22
			"11110001100"	20

45			"00000000000"	1
			"00000100000"	9
			"00000101000"	3
			"00001010000"	9
			"00001110000"	23
			"00001111000"	1
			"00010000000"	2
			"00100000000"	285
			"00100000010"	37
			"00100010100"	203
			"00100100000"	443
			"00100100010"	29
			"00101010000"	17
			"00101010010"	9
			"00101110000"	37
			"00101110010"	3
			"00110000000"	6
			"00110000010"	10
			"01000100001"	25
			"01001110001"	39
			"01100010101"	149
			"01100100001"	564
			"01101110001"	38
			"10000000000"	7
			"10000100000"	26
			"10000101000"	4
			"10001010000"	3
			"10001110000"	6
			"10010000000"	2
			"11000100001"	51
			"11001110001"	7

46			"00000000000"	2
			"00100000000"	1
			"01000000100"	4
			"10000001000"	17
			"10000001001"	12
			"10000001100"	1
			"10000001110"	1
			"10000101000"	26
			"10000101100"	2
			"10001000000"	2
			"10001001000"	2
			"10001001001"	4
			"10001101000"	4
			"11000001100"	4
			"11000011000"	305
			"11000011010"	135
			"11000011100"	6
			"11000011110"	6
			"11000101100"	18
			"11000111000"	1178
			"11000111100"	74
			"11001011000"	44
			"11001011010"	42
			"11001111000"	158

47			"00000000000"	1
			"00000000010"	1
			"00000001000"	1
			"00000001010"	1
			"00100001010"	2
			"01001001001"	112
			"01011101001"	908
			"01101011001"	24
			"01101011011"	115
			"01111001101"	52
			"11101010001"	9
			"11101011001"	822

48			"00000000000"	1
			"00000000100"	1
			"00000001000"	2
			"00000001001"	4
			"00001000100"	2
			"00001001000"	1
			"00001001001"	1
			"00001001100"	1
			"00001001101"	3
			"10011100111"	274
			"10011101011"	222
			"10011101111"	320
			"10011110111"	192
			"11011100110"	576
			"11011100111"	40
			"11011101011"	82
			"11011101111"	134
			"11011110111"	192

49			"00000000000"	4
			"00111000000"	28
			"01000000000"	332
			"01000000010"	39
			"01111000000"	149
			"10000000000"	448
			"10000000001"	32
			"11000000000"	984
			"11000000001"	32

50			"00000000000"	1
			"00000000001"	2
			"00000100000"	188
			"00001000000"	16
			"00001000001"	14
			"00001000100"	20
			"00001000101"	44
			"00001100000"	25
			"00001100100"	371
			"00010000010"	31
			"00010000011"	16
			"00010000110"	3
			"00010000111"	5
			"00010001110"	5
			"00010001111"	6
			"00010100010"	15
			"00010100110"	9
			"00010101110"	8
			"00011000110"	47
			"00011000111"	21
			"00011100110"	14
			"00100000000"	1
			"00100001000"	1
			"00101010000"	1
			"00110000010"	4
			"00110001010"	2
			"00110001110"	1
			"01000000001"	4
			"10000100000"	130
			"10000100100"	79
			"10000101100"	16
			"10001100100"	345
			"11000100000"	251
			"11000100100"	141
			"11000101100"	211

51			"00000000000"	12
			"00000000100"	5
			"00000100100"	8
			"00000111111"	9
			"00010011011"	25
			"00010111011"	5
			"00010111111"	5
			"01000110100"	1092
			"01001110000"	455
			"01001110100"	340
			"01110010011"	47
			"10000011001"	11
			"10010010001"	5
			"10010011001"	3
			"10010011011"	26

52			"00000000000"	53
			"00000011000"	60
			"00000011100"	4
			"00000011101"	54
			"00000110010"	523
			"00000111010"	556
			"00001000000"	7
			"00001110010"	441
			"00001111010"	240
			"00100000000"	1
			"00100000001"	3
			"00100000101"	4
			"00101000000"	3
			"00101000001"	21
			"00101000101"	24
			"01000011000"	4
			"01000011001"	20
			"01000011101"	22
			"01100000001"	1
			"01100000101"	1
			"11100000001"	3
			"11100000101"	3

53			"00000000000"	1
			"00000001000"	1
			"00000010000"	17
			"00000010100"	2
			"00000011000"	5
			"00000011100"	2
			"00010000000"	3
			"00010001000"	1
			"00010010000"	13
			"00010011000"	3
			"00100010000"	4
			"00100011000"	4
			"00110010000"	18
			"00110011000"	2
			"01000000000"	6
			"01000010000"	14
			"01000010100"	1708
			"01100000000"	64
			"01100000001"	12
			"01100010000"	28
			"01100010100"	24
			"10000000000"	11
			"10000001000"	3
			"10000010000"	13
			"10000011000"	5
			"10010000000"	3
			"10010001000"	1
			"10010010000"	3
			"10010011000"	1
			"11000000000"	38
			"11000010000"	38

54			"00000000000"	2
			"00000001001"	16
			"00010001001"	10
			"00110001001"	1380
			"00110011011"	480
			"01000001000"	12
			"01000001001"	52
			"11000101000"	12
			"11000101001"	84

55			"00000000000"	4
			"00000001000"	1
			"00000100000"	2
			"00000101000"	1
			"00100000000"	2
			"00100001000"	2
			"01000000000"	3
			"01000100000"	1
			"10000100000"	3
			"10000101000"	1
			"10001000111"	1480
			"10001100100"	40
			"10101000111"	508

56			"00000000000"	1
			"00000000001"	1
			"00010000000"	1
			"00010000001"	1
			"00010000010"	1
			"00010000011"	1
			"00010000100"	4
			"00010000101"	4
			"00010001000"	2
			"00010001001"	18
			"00010001010"	10
			"00010001011"	4
			"00010001100"	7
			"00010001101"	15
			"00010101010"	1
			"00010101011"	3
			"00011000001"	22
			"00110000100"	2
			"00110000101"	2
			"00110001100"	3
			"00110001101"	9
			"01000000000"	1
			"01000000001"	3
			"01010000000"	1
			"01010000001"	15
			"01010000010"	8
			"01010000011"	4
			"01010000100"	7
			"01010000101"	15
			"01010001000"	2
			"01010001001"	14
			"01010001010"	17
			"01010001011"	15
			"01010001100"	7
			"01010001101"	21
			"01110000100"	2
			"01110000101"	6
			"01110001100"	3
			"01110001101"	9
			"10001000011"	15
			"10001010011"	23
			"10001100011"	26
			"10001101011"	2
			"10001110011"	56
			"10001111011"	14
			"10011000011"	42
			"10011001011"	24
			"10011010011"	96
			"10011011011"	132
			"10011101011"	10
			"10011111011"	50
			"10101100011"	87
			"10101101011"	6
			"10101110011"	127
			"10101111011"	42
			"10111101011"	23
			"10111111011"	137
			"11001000011"	25
			"11001010011"	131
			"11010011010"	179
			"11010011011"	37
			"11010011110"	66
			"11010011111"	22
			"11011000011"	32
			"11011010011"	198
			"11011011011"	56
			"11100111010"	22
			"11100111011"	6
			"11101100011"	8
			"11101110011"	56
			"11101111011"	4
			"11110111010"	23
			"11110111011"	5
			"11111111011"	4

57			"00000000000"	3
			"00000000001"	1
			"00001000000"	7
			"00001000001"	1
			"00010111110"	356
			"00100111010"	109
			"00100111011"	23
			"00101111000"	484
			"00101111001"	78
			"00101111010"	13
			"00101111011"	9
			"00110111110"	174
			"01010000000"	1
			"01010000001"	3
			"01010011010"	21
			"01010011011"	95
			"01010111110"	106
			"01010111111"	196
			"10010111110"	19
			"10011111110"	61
			"10101111000"	162
			"10101111010"	14
			"10110111110"	15
			"10111111110"	35
			"11010111110"	62

58			"00000000000"	1
			"00001000000"	66
			"00010010000"	1
			"00010010010"	2
			"00010110010"	1
			"00011010000"	29
			"00101000000"	10
			"00101100000"	21
			"00111010000"	36
			"01000001110"	64
			"01000101110"	20
			"01010011000"	7
			"01010011010"	6
			"01010011110"	16
			"01010111010"	3
			"01011011000"	75
			"01011011001"	1255
			"01101101000"	135
			"01101101100"	76
			"01111011000"	32
			"01111011001"	64
			"10000000000"	3
			"10001000000"	5
			"10010010000"	1
			"10011000001"	4
			"10011010000"	3
			"11010011000"	3
			"11011001001"	100
			"11011011000"	5
			"11011011001"	4

59			"00000000000"	5
			"00000000100"	21
			"00000000101"	22
			"00000000110"	77
			"00000000111"	51
			"00001000111"	15
			"00010000000"	1
			"00010000100"	3
			"00010000101"	42
			"00010000110"	9
			"00010000111"	65
			"00010001000"	14
			"00010001100"	16
			"00010001110"	70
			"00011000111"	15
			"00011001111"	82
			"00100000000"	2
			"00100001000"	2
			"01000010101"	318
			"01000010111"	1206
			"01100010000"	6
			"01100011000"	6

60			"00000000000"	1
			"00100000000"	2
			"00101101001"	2
			"01010010101"	127
			"01010011101"	1
			"01010011111"	1
			"01010111101"	23
			"01010111111"	37
			"01011010101"	61
			"01011011101"	10
			"01011011111"	18
			"01011111101"	32
			"01011111111"	67
			"01100101001"	4
			"01101101001"	6
			"01110010101"	338
			"01111010101"	69
			"10100000000"	1
			"10100000100"	10
			"10100000101"	6
			"10100100000"	5
			"10100100001"	14
			"10100100101"	2
			"11100100001"	158
			"11100100101"	1040
			"11100101101"	13

61			"00000000000"	14
			"00000000100"	10
			"00000001000"	6
			"00000001100"	6
			"00000100011"	244
			"00001000000"	8
			"00001000100"	132
			"00001000110"	96
			"00001100011"	24
			"00010000000"	8
			"00010001000"	4
			"00010100010"	22
			"00010100011"	22
			"00011000000"	16
			"00011000010"	32
			"00011100010"	6
			"00011100011"	2
			"01000001100"	80
			"01000100000"	20
			"01000100001"	36
			"01000100100"	60
			"01010100000"	32
			"01100000100"	770
			"01100000101"	314
			"01100001100"	25
			"01100001101"	15
			"01100100101"	44

62			"00000000000"	1
			"00000000010"	8
			"00000000011"	36
			"00000000111"	80
			"00001000000"	9
			"00001000010"	14
			"00010000000"	1
			"00011000000"	1
			"00100000001"	10
			"00100000011"	8
			"00100000101"	26
			"00100000111"	24
			"00101000000"	8
			"00101000001"	28
			"00101000010"	8
			"00101000011"	16
			"00101000100"	4
			"00101000101"	103
			"00101000110"	4
			"00101000111"	64
			"00101010000"	8
			"00101010001"	8
			"01000000000"	2
			"01000000010"	20
			"01000000100"	14
			"01000000110"	36
			"01000000111"	116
			"01000001101"	32
			"01000100000"	114
			"01000100100"	548
			"01000101101"	12
			"01000110000"	64
			"01001000000"	38
			"01001000010"	18
			"01001000100"	124
			"01001000110"	56
			"01001010000"	28
			"01001110000"	12
			"01101000100"	20
			"01101000110"	4
			"01101010000"	8
			"10000001101"	34
			"10000100001"	22
			"10010100001"	8
			"10100000001"	2
			"10100000101"	16
			"10100001101"	16
			"10101000001"	12
			"10101000101"	41
			"10101001101"	48
			"11000001101"	77
			"11000101101"	37

63			"00000000000"	1
			"00000000100"	1
			"00000101000"	15
			"00000101001"	1
			"00000101100"	31
			"00010000000"	6
			"00010000001"	2
			"00010000010"	3
			"00010000011"	1
			"00010001011"	1
			"00010101000"	104
			"00010101001"	3
			"00100101000"	46
			"00100101100"	4
			"00100111000"	48
			"00100111100"	60
			"00110000010"	2
			"01000000000"	1
			"01000000001"	1
			"01000000100"	2
			"01000001001"	2
			"01000101000"	67
			"01000101001"	1
			"01000101100"	59
			"01010000000"	11
			"01010000001"	5
			"01010000010"	39
			"01010000011"	1
			"01010001011"	3
			"01010100000"	42
			"01010101000"	530
			"01010101001"	3
			"01011100000"	58
			"01100000000"	10
			"01100000100"	1
			"01100101000"	643
			"01100101001"	4
			"01100101100"	191
			"01110000010"	9
			"01110000011"	1
			"01110001011"	1
			"10010000000"	2
			"10010000010"	2
			"11000000000"	1
			"11000000100"	1
			"11010000000"	6
			"11010000010"	18
			"11110000010"	4

64			"00000000000"	1
			"01000000000"	1
			"01010000000"	1
			"10000000000"	1
			"11000000000"	8
			"11000010000"	48
			"11000010100"	489
			"11000011000"	173
			"11000011100"	76
			"11010000000"	6
			"11010001000"	16
			"11010001100"	6
			"11010011000"	22
			"11010011100"	23
			"11011001000"	117
			"11011001100"	80
			"11111001100"	893
			"11111001101"	87

65			"00000000000"	1
			"00000000010"	1
			"00000000100"	1
			"00000000110"	1
			"00100000000"	1
			"00100000010"	1
			"00100000100"	2
			"00100000110"	2
			"01001000000"	45
			"01001000010"	11
			"01001000100"	151
			"01001000110"	15
			"01001010100"	50
			"01001010110"	18
			"01001011100"	188
			"01001011101"	386
			"01011010100"	119
			"01011010101"	229
			"01011011101"	460
			"01101000000"	4
			"01101000010"	4
			"01101000100"	12
			"01101000110"	16
			"01101001000"	12
			"01101001100"	72
			"01101011100"	194
			"01101101000"	8
			"01101101010"	44

66			"00000000000"	28
			"00001000000"	2
			"01000000000"	12
			"01001000000"	2
			"01100010001"	2
			"10100010111"	1634
			"10100011111"	256
			"11100010001"	16
			"11100010111"	96

67			"00000000000"	1
			"00000000010"	1
			"00000001000"	180
			"00000010010"	59
			"00000010011"	4
			"00000010110"	9
			"00000110100"	2
			"00001001000"	13
			"00001010010"	9
			"00001010110"	11
			"00001011000"	4
			"00001011010"	45
			"00001011100"	37
			"00001011110"	12
			"00001110100"	4
			"00001111100"	10
			"00010000010"	3
			"00010010010"	42
			"00010010011"	10
			"00010100000"	1
			"00011010010"	12
			"00101010100"	1
			"00101010110"	1
			"00101011000"	6
			"00101011100"	2
			"00111010010"	10
			"00111011000"	3
			"00111011010"	1
			"01000000010"	17
			"01000000011"	19
			"01000001000"	80
			"01000001001"	49
			"01000001010"	54
			"01000001011"	86
			"01000010011"	88
			"01000100000"	1
			"01000100001"	1
			"01000100100"	4
			"01000100101"	4
			"01000101000"	6
			"01000101001"	14
			"01000101100"	27
			"01000101101"	27
			"01010000010"	4
			"01010000011"	8
			"01010010011"	42
			"10000001000"	751
			"10000001100"	121
			"10100001000"	8
			"10100001100"	2
			"10100011000"	22
			"10100011100"	18
			"10101011000"	8
			"10101011100"	8
			"10110001000"	6
			"10110011000"	21
			"10110011010"	43
			"10111011000"	8
			"10111011010"	8

68			"00000000000"	1
			"00000001000"	6
			"00001000000"	6
			"00001000010"	1
			"00001001000"	15
			"00001001010"	15
			"00101000010"	25
			"00111000010"	3
			"01000000000"	1
			"01000000001"	1
			"01000000010"	3
			"01000000011"	1
			"01000001000"	2
			"01000001010"	18
			"01000001100"	12
			"01000001110"	59
			"01000100010"	3
			"01000100011"	7
			"01001000000"	7
			"01001000001"	3
			"01001000010"	41
			"01001000011"	3
			"01001001000"	2
			"01001001010"	30
			"01001001100"	36
			"01001001110"	237
			"01001100010"	21
			"01001100011"	33
			"10111010110"	16
			"11000000000"	2
			"11000000010"	7
			"11000000100"	3
			"11000000110"	15
			"11000001100"	27
			"11000001110"	63
			"11000010100"	21
			"11000010110"	20
			"11000011100"	52
			"11000011110"	20
			"11000100010"	5
			"11000100110"	3
			"11001000000"	6
			"11001000010"	25
			"11001000100"	17
			"11001000110"	168
			"11001001100"	73
			"11001001110"	170
			"11001010100"	105
			"11001010110"	370
			"11001011100"	114
			"11001011110"	106
			"11001100010"	27
			"11001100110"	21

69			"00000000000"	1
			"00000000100"	41
			"00000001100"	4
			"00001000000"	1
			"00010000000"	1
			"00010000100"	46
			"00011000000"	3
			"00110000000"	5
			"00110000001"	209
			"00110000011"	5
			"00110000100"	32
			"00111000000"	5
			"00111000011"	3
			"01011000000"	1
			"01110000001"	502
			"01110000011"	12
			"01110001101"	53
			"01110001111"	71
			"01110010011"	108
			"01110010111"	263
			"01110011111"	660
			"01111000000"	1
			"01111000001"	5
			"01111000011"	7
			"01111010011"	9

70			"00000000000"	1
			"00000000011"	3
			"00001101100"	79
			"00001101111"	109
			"00101101111"	116
			"00110010011"	25
			"00110111111"	1447
			"00111101111"	268

71			"00000000000"	1
			"00001000000"	16
			"00001001000"	6
			"00011001000"	2
			"00100010111"	206
			"00110010011"	4
			"00111001000"	4
			"00111001011"	18
			"00111011011"	20
			"00111101000"	6
			"00111101011"	18
			"00111111011"	24
			"01011001000"	2
			"01100000111"	152
			"01100010111"	32
			"01110000011"	4
			"01110001011"	28
			"01110001111"	810
			"01110010011"	31
			"01110010111"	18
			"01110011111"	113
			"01111001000"	10
			"01111001011"	67
			"10000000000"	1
			"11000000000"	4
			"11100000111"	205
			"11100001111"	96
			"11110001000"	27
			"11110001011"	12
			"11110001111"	111

72			"00000000000"	1
			"00000000010"	1
			"00000100010"	5
			"00001000000"	2
			"00001000010"	9
			"00001010000"	1
			"00001010010"	3
			"00001010100"	3
			"00001010110"	2
			"00001110010"	21
			"00101000000"	16
			"00101000010"	123
			"00101010000"	10
			"00101010010"	94
			"00101010100"	42
			"00101010110"	20
			"00101110010"	64
			"01000000010"	2
			"01000100010"	5
			"01001000010"	11
			"01001010010"	38
			"01001010110"	19
			"01001110010"	99
			"01101000010"	200
			"01101010010"	768
			"01101010110"	226
			"01101110010"	230
			"10100001000"	9
			"10101001000"	20
			"10110001000"	1
			"10110001100"	1
			"11110001000"	1
			"11110001100"	1

73			"00000000000"	1
			"00000010000"	1
			"00010000000"	1
			"00010000001"	4
			"00010000010"	1
			"00010001000"	2
			"00010001001"	17
			"00010001010"	1
			"00010010000"	2
			"00010011000"	3
			"00110001000"	3
			"00110001010"	2
			"00110011000"	5
			"01010000001"	12
			"01010000011"	19
			"01010001001"	30
			"01010001011"	83
			"01011000011"	23
			"01011001011"	46
			"10100000000"	2
			"10100000100"	5
			"10100001100"	1
			"10100010000"	3
			"10100010100"	4
			"10100011100"	1
			"10110000000"	459
			"10110000001"	8
			"10110000010"	349
			"10110000101"	3
			"10110001000"	2
			"10110001001"	5
			"10110001010"	1
			"10110001100"	4
			"10110001101"	4
			"10110001110"	1
			"10110010000"	107
			"10110011000"	3
			"10110011100"	2
			"11000000101"	8
			"11000000111"	8
			"11010000001"	32
			"11010000011"	34
			"11010000101"	8
			"11010000111"	8
			"11011000011"	14
			"11100000100"	15
			"11100000101"	16
			"11100000110"	8
			"11100000111"	32
			"11100001100"	4
			"11100001110"	2
			"11110000001"	23
			"11110000011"	219
			"11110000101"	5
			"11110000111"	8
			"11110001001"	11
			"11110001011"	23
			"11110001101"	16
			"11110001110"	1
			"11110001111"	28
			"11111000011"	286
			"11111001011"	19

74			"00000000000"	2
			"00010010100"	16
			"00010110001"	14
			"01001001100"	71
			"01010010100"	297
			"01011011100"	1392
			"11001001100"	35
			"11010010100"	35
			"11011011100"	186

75			"00000000000"	1
			"00000010000"	1
			"00000011000"	6
			"00000011010"	5
			"00000011110"	3
			"00000100111"	13
			"00000101110"	1
			"00000111010"	2
			"00000111011"	1
			"00000111110"	1
			"00000111111"	1
			"00001000110"	2
			"00001010000"	2
			"00001010110"	2
			"00001010111"	20
			"00001011000"	6
			"00001011010"	9
			"00001011110"	6
			"00001100111"	9
			"00001110111"	2
			"00011010111"	195
			"00011011000"	20
			"00011011010"	28
			"00011011110"	18
			"00111000111"	35
			"00111010111"	43
			"01000100111"	4
			"01000110111"	4
			"01000111010"	2
			"01000111011"	1
			"01000111110"	2
			"01000111111"	1
			"01001110111"	46
			"01111010111"	104
			"10000000000"	1
			"10000000010"	3
			"10000010000"	1
			"10000010010"	1
			"10000010011"	4
			"10000011010"	3
			"10000100011"	13
			"10000110011"	9
			"10001010000"	2
			"10001010010"	8
			"10001010011"	97
			"10001011010"	3
			"10011010011"	742
			"10011011010"	10
			"10111010011"	204
			"11000110011"	16
			"11111010011"	335

76			"00000000000"	1
			"00000000100"	6
			"00000100100"	4
			"00000101100"	12
			"00001010000"	17
			"00001010100"	388
			"00001011000"	4
			"00001011100"	132
			"00001110100"	144
			"00001111100"	136
			"00010000000"	1
			"00010000110"	3
			"00010100110"	2
			"00010101110"	2
			"00011010000"	7
			"00011010110"	23
			"00011011000"	8
			"00011011110"	12
			"00011110110"	14
			"00011111110"	14
			"00100101100"	2
			"00101010000"	1
			"00101010100"	3
			"00101011000"	1
			"00101011001"	3
			"00101011100"	7
			"00101011101"	65
			"00101110100"	5
			"00101110110"	5
			"00101111100"	54
			"00101111110"	8
			"00110101110"	3
			"00111010110"	5
			"00111011110"	8
			"00111110110"	10
			"00111111110"	25
			"01000001001"	10
			"01000001101"	27
			"01001011000"	8
			"01001011001"	14
			"01001011100"	73
			"01001011101"	124
			"01101011001"	6
			"01101011101"	110
			"10101010100"	8
			"10101010101"	298
			"10101011101"	16
			"10101110100"	50
			"10101110110"	4
			"10111010110"	7
			"10111110110"	18
			"11101011101"	140

77			"00000000000"	1
			"00000000001"	1
			"00000001001"	2
			"00001001000"	3
			"00001001001"	7
			"01000101000"	32
			"01000101001"	30
			"01001001000"	24
			"01001101000"	6
			"11001111100"	14
			"11001111101"	10
			"11011011111"	207
			"11011111100"	301
			"11011111101"	29
			"11011111111"	139
			"11110111111"	970
			"11111011111"	120
			"11111111111"	152

78			"00000000000"	12
			"00000000001"	2
			"00000001000"	8
			"00000001001"	24
			"00000010010"	121
			"00000011010"	130
			"00001001000"	90
			"00001011010"	418
			"00101001000"	204
			"00101011010"	810
			"01000000000"	5
			"01000000001"	1
			"01000000100"	52
			"01000000101"	17
			"01000010010"	134
			"01000100000"	2
			"01000100001"	2
			"01000100100"	1
			"01000100101"	1
			"01001100000"	4
			"01101100000"	10

79			"00000000000"	9
			"00000001000"	15
			"00000100000"	10
			"00100000110"	62
			"00100000111"	32
			"00100001110"	115
			"00100100100"	298
			"00100100101"	48
			"00100100110"	146
			"00100100111"	67
			"00100110110"	92
			"00100110111"	24
			"00101000111"	140
			"00101001110"	41
			"00101001111"	13
			"00101010111"	70
			"00101110111"	12
			"01000000000"	3
			"01000000001"	2
			"01000001000"	11
			"01000100000"	98
			"01000100001"	9
			"01000100101"	19
			"01000110101"	2
			"01100000000"	1
			"01100001000"	3
			"01100100000"	11
			"01100100100"	47
			"01100100101"	30
			"01101001000"	2
			"10000001000"	2
			"10000100000"	1
			"10000101000"	1
			"10101001110"	350
			"10101010110"	13
			"10101010111"	43
			"10101011110"	40
			"10101110110"	21
			"10101110111"	15
			"11000001000"	4
			"11000100000"	54
			"11000101000"	30
			"11001001000"	40
			"11101001000"	2

80			"00000000000"	1
			"00000010000"	3
			"00000100000"	2
			"00000100001"	2
			"00000100101"	31
			"00000101000"	4
			"00000101001"	2
			"00000101101"	2
			"00000110000"	76
			"00001010000"	2
			"00001101101"	8
			"00010100001"	1
			"00010100101"	1
			"00010100111"	218
			"00011100101"	58
			"00011110001"	12
			"00011110101"	22
			"01000000010"	407
			"01010100011"	4
			"01010100111"	2
			"01011000111"	933
			"01011100111"	22
			"10000010000"	3
			"10000010010"	62
			"10000110000"	22
			"10000110010"	122
			"10001010000"	4
			"11000000010"	10
			"11000010010"	10
			"11001010010"	2

81			"00000000000"	1
			"00000000001"	3
			"00000000101"	6
			"00000010000"	2
			"00000100000"	1
			"00000100001"	1
			"00000100101"	2
			"00000101000"	4
			"00000101001"	4
			"00000101101"	8
			"00001100001"	12
			"00001101000"	6
			"00001101001"	24
			"00001101010"	134
			"01000000000"	2
			"01000000001"	4
			"01000000101"	8
			"01000010000"	2
			"01000100000"	4
			"01000100001"	4
			"01000100101"	8
			"01001100001"	48
			"10001100000"	4
			"10001100001"	10
			"10001100010"	140
			"10001101000"	2
			"10001101010"	10
			"10001110000"	2
			"11001010000"	4
			"11001100000"	18
			"11001100001"	24
			"11001100010"	1544
			"11001110000"	2

82			"00000000000"	1
			"01101011000"	29
			"01101011100"	78
			"10000000011"	10
			"11100000010"	8
			"11100000011"	25
			"11100010011"	125
			"11101001000"	16
			"11101011011"	1756

83			"00000000000"	3
			"00001000000"	9
			"00001101000"	36
			"00001101001"	2
			"00001101100"	824
			"00001101101"	2
			"00011101001"	12
			"00011101101"	26
			"00111101001"	49
			"00111101101"	348
			"01000000000"	4
			"01000001000"	4
			"01000001100"	7
			"01000101000"	1
			"01000101100"	1
			"01001001000"	4
			"01001001100"	5
			"01001101000"	3
			"01001101100"	3
			"01111001001"	2
			"01111001101"	2
			"01111101001"	2
			"01111101101"	2
			"10001101010"	27
			"10011101010"	37
			"10011101011"	14
			"10111101011"	53
			"10111111101"	566

84			"00000000000"	1
			"00000010000"	1
			"00010010010"	112
			"00010010011"	130
			"00011010010"	78
			"00011010011"	1214
			"00100000000"	2
			"00100010000"	2
			"00110010010"	156
			"00110010011"	352

85			"00000000000"	2
			"00000000010"	3
			"00000000100"	1
			"00000001100"	1
			"00000100000"	35
			"00000100100"	7
			"00000101100"	7
			"00001000100"	1565
			"00001001100"	96
			"01000000000"	4
			"01000000010"	5
			"01000100000"	63
			"10001010010"	67
			"10001010100"	58
			"10001010110"	118
			"10001011100"	12
			"10001011110"	4

86			"00000000000"	17
			"00000000010"	112
			"00000001000"	4
			"00000001010"	4
			"00000100100"	2
			"00001000000"	1
			"00001000010"	5
			"01000001000"	184
			"01000001010"	210
			"01000010001"	12
			"01001000000"	2
			"01001000001"	6
			"01001000010"	7
			"01001010001"	1
			"01010010001"	10
			"01010011001"	1
			"01011010001"	3
			"01100110001"	3
			"10000000000"	191
			"10000001000"	36
			"10000100100"	2
			"10001000000"	2
			"10010000000"	9
			"10010001000"	4
			"10010010000"	3
			"10011000000"	3
			"10011010000"	1
			"10100100000"	16
			"10100100100"	4
			"10100101000"	16
			"10100110000"	8
			"11000001000"	959
			"11001000000"	12
			"11010010001"	4
			"11011000001"	19
			"11011010001"	2
			"11100101000"	140
			"11100110000"	23
			"11100111000"	10

87			"00000000000"	1
			"00000100000"	1
			"00000100001"	1
			"00001000000"	5
			"00001100000"	1
			"00001100001"	1
			"00010001000"	2
			"00010001100"	2
			"00010101000"	2
			"00011000000"	6
			"00011001000"	10
			"00011001100"	6
			"00011100000"	2
			"00011100001"	2
			"00011101000"	2
			"00100000000"	1
			"00100000100"	22
			"00100100000"	1
			"00100100001"	1
			"00101000000"	11
			"00101000100"	208
			"00101100000"	3
			"00101100001"	3
			"01000100001"	1
			"01001100001"	1
			"01010001100"	6
			"01011001100"	18
			"01011100001"	2
			"01100000100"	22
			"01100100001"	1
			"01101000100"	188
			"01101100001"	3
			"10000000110"	10
			"10000001110"	292
			"10000011110"	64
			"10000100110"	14
			"10000101110"	132
			"10001000110"	50
			"10001100110"	22
			"10100000100"	4
			"10100000110"	6
			"10100100110"	2
			"10101000100"	110
			"10101000110"	22
			"10101100110"	2
			"11000000110"	12
			"11000001110"	328
			"11000011110"	64
			"11000100110"	12
			"11000101110"	96
			"11001000110"	56
			"11001100110"	16
			"11100000100"	8
			"11100000110"	6
			"11100100110"	2
			"11101000100"	158
			"11101000110"	22
			"11101100110"	2

88			"00000000000"	3
			"00001000000"	8
			"00001101101"	192
			"00011000000"	4
			"00100000000"	7
			"00100100010"	4
			"00101000000"	20
			"00101000101"	844
			"00101100010"	12
			"00101100111"	104
			"00101101101"	96
			"00111000000"	4
			"00111000101"	44
			"01000000000"	1
			"01100000000"	1
			"10000101101"	8
			"10001101101"	24
			"10011000000"	1
			"10100000101"	83
			"10100100010"	48
			"10100100111"	16
			"10100101101"	24
			"10101000101"	172
			"10101100111"	40
			"10101101101"	104
			"10111000000"	9
			"10111000101"	28
			"11000000000"	12
			"11010000000"	2
			"11011000000"	1
			"11100000000"	108
			"11100000101"	13
			"11110000000"	6
			"11111000000"	5

89			"00000000000"	8
			"00000000100"	3
			"00000001000"	22
			"00000001100"	10
			"00001001000"	6
			"01000000000"	87
			"01000000001"	18
			"01000000010"	358
			"01000000011"	42
			"01000000100"	29
			"01000000101"	6
			"01000000110"	42
			"01000000111"	6
			"01000110000"	24
			"01000110001"	24
			"01000110010"	328
			"01000110011"	168
			"01000110100"	8
			"01000110101"	8
			"01000110110"	56
			"01000110111"	24
			"01001000000"	232
			"01001000001"	24
			"01001110000"	344
			"01001110001"	160
			"10000000000"	1
			"10000001000"	8
			"10001001000"	2

90			"00000000000"	1
			"00000000010"	1
			"00000010000"	20
			"00000010010"	20
			"00000010100"	4
			"00000010110"	4
			"00001000000"	1
			"00001000001"	2
			"00001000010"	1
			"00001000011"	6
			"00011000001"	4
			"10100110000"	1472
			"11100110000"	380
			"11100111000"	132

91			"00000000000"	3
			"00000000010"	4
			"00000000100"	2
			"00000000110"	2
			"00000001110"	4
